mod	max_derivative_order	max_track_age	cov_drift_lin_vel	cov_drift_ang_vel	outlier_rejection_treshold	t_validity_treshold	R_validity_treshold	bop19_average_recall_vsd	bop19_average_precision_vsd	bop19_average_recall_mssd	bop19_average_precision_mssd	bop19_average_recall_mspd	bop19_average_precision_mspd	bop19_average_recall	bop19_average_precision
1	1	1	0.025	1	0.2	4.50E-05	1.50E-02	0.3706894355	0.700746808	0.4846438129	0.9161647796	0.4276666242	0.8084557938
1	1	1	0.025	1	0.2	6.00E-05	1.50E-02	0.3706894355	0.700746808	0.4846438129	0.9161647796	0.4276666242	0.8084557938
1	1	1	0.0256	1.024	0.2	6.75E-05	1.50E-02	0.3710207723	0.7006979543	0.4847839939	0.9155475331	0.4279023831	0.8081227437
1	1	1	0.025	1	0.2	7.50E-05	1.50E-02	0.3710717472	0.7002886003	0.4850261246	0.9153439153	0.4280489359	0.8078162578
1	1	1	0.1	4	0.25	4.50E-05	1.50E-02	0.3725755066	0.6921401515	0.4918949917	0.9138020833	0.4322352491	0.8029711174
1	1	1	0.1	4	0.25	6.00E-05	1.50E-02	0.3725755066	0.6921401515	0.4918949917	0.9138020833	0.4322352491	0.8029711174
1	1	1	0.1	4	0.25	7.50E-05	1.50E-02	0.3725755066	0.6921401515	0.4918949917	0.9138020833	0.4322352491	0.8029711174
1	1	1	0.05	4	0.25	4.50E-05	1.50E-02	0.3724990442	0.6916706105	0.4922263285	0.9139848557	0.4323626864	0.8028277331
1	1	1	0.05	4	0.25	6.00E-05	1.50E-02	0.3724990442	0.6916706105	0.4922263285	0.9139848557	0.4323626864	0.8028277331
1	1	1	0.05	4	0.25	7.50E-05	1.50E-02	0.3724990442	0.6916706105	0.4922263285	0.9139848557	0.4323626864	0.8028277331
